caseID,personID,Age,Sex
MP20800799,2425,49,MALE
MP20800807,2473,47,MALE
MP20800811,2426,49,FEMALE
MP20800813,2638,42,MALE
MP20800814,3568,23,MALE
MP20800816,3408,27,MALE
MP20800825,2267,56,MALE
MP20800828,2617,43,FEMALE
MP20800832,2027,77,FEMALE
MP20800836,2079,70,MALE
MP20800849,2310,54,MALE
MP20800864,3278,29,MALE
MP20800865,3348,28,MALE
MP20800866,2755,39,MALE
MP20800875,5477,34,FEMALE
MP20800884,3582,23,FEMALE
MP20800893,3489,25,FEMALE
MP20800902,3771,19,FEMALE
MP20800918,2508,46,FEMALE
MP20800919,3160,31,MALE
MP20800920,2387,51,MALE
MP20800925,2965,35,FEMALE
MP20800930,3200,30,MALE
MP20800932,3467,25,FEMALE
SP20009712,2978,34,FEMALE
